"Time","Force","Position","Speed","Acceleration"
47.85,50,1.0000206737188,-5.49298611754052e-06,-7.6230659838918e-06
47.86,50,1.00002061841051,-5.56856261268872e-06,-7.55764951482184e-06
47.87,50,1.00002056234973,-5.64348443642834e-06,-7.49218237395857e-06
47.88,50,1.00002050554301,-5.71775111722031e-06,-7.42666807919843e-06
47.89,50,1.00002044799689,-5.79136221855281e-06,-7.36111013325123e-06
47.9,50,1.00002038971795,-5.86431733878737e-06,-7.29551202345696e-06
47.91,50,1.00002033071273,-5.93661611100722e-06,-7.22987722198192e-06
47.92,50,1.00002027098782,-6.00825820286088e-06,-7.16420918536776e-06
47.93,50,1.00002021054976,-6.07924331640477e-06,-7.09851135438943e-06
47.94,50,1.00002014940514,-6.14957118794933e-06,-7.03278715445774e-06
47.95,50,1.00002008756053,-6.21924158790102e-06,-6.96703999516544e-06
47.96,50,1.0000200250225,-6.288254320601e-06,-6.90127326999947e-06
47.97,50,1.00001996179764,-6.35660922416905e-06,-6.83549035680615e-06
47.98,50,1.00001989789251,-6.42430617034026e-06,-6.7696946171182e-06
47.99,50,1.00001983331371,-6.49134506430543e-06,-6.70388939651836e-06
48,50,1.0000197680678,-6.55772584454885e-06,-6.63807802434311e-06
48.01,50,1.00001970216138,-6.62344848268431e-06,-6.57226381354717e-06
48.02,50,1.00001963560103,-6.68851298329326e-06,-6.50645006089122e-06
48.03,50,1.00001956839332,-6.75291938375834e-06,-6.44064004651009e-06
48.04,50,1.00001950054483,-6.81666775409731e-06,-6.37483703389765e-06
48.05,50,1.00001943206215,-6.87975819680012e-06,-6.30904427027833e-06
48.06,50,1.00001936295186,-6.94219084665816e-06,-6.24326498580532e-06
48.07,50,1.00001929322053,-7.00396587059792e-06,-6.17750239397671e-06
48.08,50,1.00001922287474,-7.06508346751384e-06,-6.11175969159292e-06
48.09,50,1.00001915192105,-7.12554386809565e-06,-6.04604005817859e-06
48.1,50,1.00001908036605,-7.18534733466143e-06,-5.98034665657879e-06
48.11,50,1.00001900821629,-7.24449416098517e-06,-5.9146826323748e-06
48.12,50,1.00001893547835,-7.30298467212547e-06,-5.84905111402721e-06
48.13,50,1.00001886215879,-7.36081922425415e-06,-5.78345521286975e-06
48.14,50,1.00001878826415,-7.41799820448218e-06,-5.71789802280348e-06
48.15,50,1.000018713801,-7.47452203068673e-06,-5.65238262045655e-06
48.16,50,1.00001863877589,-7.53039115133533e-06,-5.58691206485729e-06
48.17,50,1.00001856319536,-7.58560604531269e-06,-5.52148939773731e-06
48.18,50,1.00001848706595,-7.64016722174537e-06,-5.45611764326898e-06
48.19,50,1.00001841039419,-7.69407521982471e-06,-5.3907998079343e-06
48.2,50,1.00001833318662,-7.74733060863016e-06,-5.32553888054294e-06
48.21,50,1.00001825544976,-7.79993398695084e-06,-5.26033783206848e-06
48.22,50,1.00001817719011,-7.85188598310939e-06,-5.19519961585643e-06
48.23,50,1.0000180984142,-7.90318725478192e-06,-5.13012716725e-06
48.24,50,1.00001801912853,-7.95383848881973e-06,-5.06512340378226e-06
48.25,50,1.0000179393396,-8.00384040106754e-06,-5.00019122478201e-06
48.26,50,1.00001785905389,-8.05319373618548e-06,-4.93533351179529e-06
48.27,50,1.00001777827788,-8.10189926746933e-06,-4.87055312838259e-06
48.28,50,1.00001769701806,-8.14995779666535e-06,-4.80585291960225e-06
48.29,50,1.00001761528088,-8.19737015379072e-06,-4.74123571253801e-06
48.3,50,1.00001753307281,-8.24413719695089e-06,-4.67670431601442e-06
48.31,50,1.00001745040028,-8.29025981215609e-06,-4.61226152052121e-06
48.32,50,1.00001736726975,-8.33573891313866e-06,-4.54791009825764e-06
48.33,50,1.00001728368765,-8.38057544116917e-06,-4.48365280305262e-06
48.34,50,1.00001719966038,-8.42477036487131e-06,-4.41949237021193e-06
48.35,50,1.00001711519437,-8.46832468003846e-06,-4.35543151671582e-06
48.36,50,1.00001703029602,-8.51123940944684e-06,-4.2914729408383e-06
48.37,50,1.00001694497171,-8.55351560267148e-06,-4.22761932246182e-06
48.38,50,1.00001685922783,-8.5951543358995e-06,-4.16387332280248e-06
48.39,50,1.00001677307075,-8.63615671174491e-06,-4.10023758454241e-06
48.4,50,1.00001668650681,-8.6765238590592e-06,-4.03671473142996e-06
48.41,50,1.00001659954238,-8.71625693274635e-06,-3.97330736871223e-06
48.42,50,1.00001651218378,-8.75535711357358e-06,-3.91001808272384e-06
48.43,50,1.00001642443734,-8.79382560798677e-06,-3.84684944131988e-06
48.44,50,1.00001633630937,-8.83166364791895e-06,-3.78380399321956e-06
48.45,50,1.00001624780617,-8.86887249060317e-06,-3.72088426841989e-06
48.46,50,1.00001615893401,-8.90545341838236e-06,-3.65809277791935e-06
48.47,50,1.00001606969919,-8.94140773852121e-06,-3.59543201388558e-06
48.48,50,1.00001598010794,-8.97673678301613e-06,-3.53290444948993e-06
48.49,50,1.00001589016653,-9.01144190840608e-06,-3.47051253899619e-06
48.5,50,1.00001579988118,-9.04552449558263e-06,-3.4082587176552e-06
48.51,50,1.00001570925811,-9.07898594959959e-06,-3.34614540169718e-06
48.52,50,1.00001561830352,-9.11182769948143e-06,-3.28417498818238e-06
48.53,50,1.00001552702361,-9.14405119803182e-06,-3.22234985503963e-06
48.54,50,1.00001543542455,-9.17565792164567e-06,-3.16067236138525e-06
48.55,50,1.00001534351251,-9.20664937011531e-06,-3.09914484696289e-06
48.56,50,1.00001525129361,-9.23702706643969e-06,-3.03776963243834e-06
48.57,50,1.000015158774,-9.26679255663369e-06,-2.97654901940037e-06
48.58,50,1.0000150659598,-9.29594740953415e-06,-2.91548529004643e-06
48.59,50,1.00001497285708,-9.32449321660853e-06,-2.85458070743732e-06
48.6,50,1.00001487947195,-9.3524315917635e-06,-2.79383751549746e-06
48.61,50,1.00001478581047,-9.37976417115195e-06,-2.73325793884491e-06
48.62,50,1.00001469187868,-9.40649261297945e-06,-2.67284418274903e-06
48.63,50,1.00001459768263,-9.432618597314e-06,-2.61259843345568e-06
48.64,50,1.00001450322831,-9.45814382589164e-06,-2.55252285776447e-06
48.65,50,1.00001440852174,-9.48307002192315e-06,-2.4926196031513e-06
48.66,50,1.0000143135689,-9.50739892990261e-06,-2.43289079794497e-06
48.67,50,1.00001421837575,-9.53113231541078e-06,-2.37333855081751e-06
48.68,50,1.00001412294823,-9.55427196492594e-06,-2.31396495151632e-06
48.69,50,1.00001402729228,-9.57681968562946e-06,-2.25477207035209e-06
48.7,50,1.0000139314138,-9.59877730521091e-06,-2.19576195814384e-06
48.71,50,1.00001383531869,-9.62014667167548e-06,-2.13693664645751e-06
48.72,50,1.00001373901282,-9.64092965315012e-06,-2.07829814746448e-06
48.73,50,1.00001364250205,-9.66112813769065e-06,-2.01984845405181e-06
48.74,50,1.0000135457922,-9.68074403308861e-06,-1.96158953979632e-06
48.75,50,1.0000134488891,-9.699779266677e-06,-1.90352335884007e-06
48.76,50,1.00001335179854,-9.71823578513666e-06,-1.84565184596596e-06
48.77,50,1.00001325452631,-9.7361155543017e-06,-1.78797691650361e-06
48.78,50,1.00001315707815,-9.75342055896836e-06,-1.73050046666613e-06
48.79,50,1.0000130594598,-9.77015280270014e-06,-1.67322437317826e-06
48.8,50,1.00001296167699,-9.78631430763226e-06,-1.61615049321117e-06
48.81,50,1.00001286373541,-9.80190711428134e-06,-1.55928066490826e-06
48.82,50,1.00001276564074,-9.81693328135107e-06,-1.50261670697337e-06
48.83,50,1.00001266739863,-9.83139488553734e-06,-1.44616041862693e-06
48.84,50,1.00001256901471,-9.84529402133637e-06,-1.38991357990278e-06
48.85,50,1.00001247049461,-9.85863280085222e-06,-1.33387795158496e-06
48.86,50,1.00001237184391,-9.87141335360127e-06,-1.27805527490514e-06
48.87,50,1.0000122730682,-9.88363782632088e-06,-1.2224472719607e-06
48.88,50,1.000012174173,-9.89530838277754e-06,-1.16705564566604e-06
48.89,50,1.00001207516387,-9.90642720356924e-06,-1.11188207917043e-06
48.9,50,1.00001197604629,-9.91699648593801e-06,-1.0569282368772e-06
48.91,50,1.00001187682576,-9.9270184435765e-06,-1.00219576384864e-06
48.92,50,1.00001177750774,-9.93649530643289e-06,-9.47686285638502e-07
48.93,50,1.00001167809766,-9.94542932051988e-06,-8.93401408699541e-07
48.94,50,1.00001157860095,-9.95382274772381e-06,-8.39342720393393e-07
48.95,50,1.000011479023,-9.96167786561047e-06,-7.85511788665238e-07
48.96,50,1.00001137936918,-9.96899696723449e-06,-7.31910162402213e-07
48.97,50,1.00001127964484,-9.97578236094859e-06,-6.78539371410215e-07
48.98,50,1.0000111798553,-9.98203637021034e-06,-6.25400926174923e-07
48.99,50,1.00001108000587,-9.98776133339049e-06,-5.72496318014369e-07
49,50,1.00001098010183,-9.99295960358601e-06,-5.19827019552106e-07
49.01,50,1.00001088014842,-9.99763354842559e-06,-4.67394483958641e-07
49.02,50,1.00001078015089,-1.00017855498799e-05,-4.15200145431051e-07
49.03,50,1.00001068011444,-1.00054180040701e-05,-3.6324541901872e-07
49.04,50,1.00001058004425,-1.00085333210805e-05,-3.11531701041531e-07
49.05,50,1.00001047994549,-1.00111339247682e-05,-2.60060368769916e-07
49.06,50,1.00001037982328,-1.00132222525702e-05,-2.08832780202717e-07
49.07,50,1.00001027968274,-1.00148007553182e-05,-1.57850274798997e-07
49.08,50,1.00001017952896,-1.00158718970485e-05,-1.07114173022997e-07
49.09,50,1.00001007936698,-1.00164381548114e-05,-5.66257762952288e-08
49.1,50,1.00000997920187,-1.00165020184836e-05,-6.38636721614189e-09
49.11,50,1.00000987903861,-1.00160659905807e-05,4.36027902846957e-08
49.12,50,1.0000097788822,-1.00151325860696e-05,9.33404511122823e-08
49.13,50,1.0000096787376,-1.00137043321801e-05,1.42825388949965e-07
49.14,50,1.00000957860975,-1.00117837682184e-05,1.9205639617454e-07
49.15,50,1.00000947850356,-1.00093734453775e-05,2.41032284088157e-07
49.16,50,1.00000937842391,-1.00064759265545e-05,2.89751882301311e-07
49.17,50,1.00000927837565,-1.00030937861648e-05,3.3821403896975e-07
49.18,50,1.00000917836364,-9.99922960995331e-06,3.86417621145126e-07
49.19,50,1.00000907839266,-9.99488599480804e-06,4.34361514527001e-07
49.2,50,1.0000089784675,-9.9900655485785e-06,4.82044622953943e-07
49.21,50,1.00000887859293,-9.98477088988996e-06,5.29465868854024e-07
49.22,50,1.00000877877365,-9.97900464795833e-06,5.76624193162796e-07
49.23,50,1.00000867901439,-9.97276946240618e-06,6.23518555214803e-07
49.24,50,1.00000857931982,-9.96606798307907e-06,6.70147932710708e-07
49.25,50,1.00000847969458,-9.958902869863e-06,7.16511321608004e-07
49.26,50,1.00000838014329,-9.95127679250139e-06,7.62607736160685e-07
49.27,50,1.00000828067057,-9.94319243041314e-06,8.08436208824293e-07
