Time,Desired_Position,Position,Speed,Acceleration,Control_Input,Error
11.15,1.0,0.9674897652822857,0.00794818257915776,0.0031966901710691925,49.09156641017909,0.032510234717714304
11.16,1.0,0.9675694100884077,0.007979861145884061,0.003111803396142561,49.088643901328844,0.03243058991159231
11.17,1.0,0.9676493672997978,0.008010692221090748,0.003027007466755138,49.08570372271994,0.03235063270020222
11.18,1.0,0.9677296284458534,0.008040676732932054,0.0029423207369114065,49.08274733263041,0.03227037155414658
11.19,1.0,0.9678101850662023,0.00806981579260463,0.002857761301546389,49.079776173094984,0.03218981493379769
11.200000000000001,1.0,0.9678910287125195,0.008098110691758783,0.002773346995782479,49.076791669792165,0.03210897128748047
11.21,1.0,0.9679721509503194,0.008125562899902279,0.0026890953941918305,49.07379523193027,0.03202784904968059
11.22,1.0,0.96805354336072,0.00815217406179693,0.002605023810365763,49.07078825216242,0.031946456639279974
11.23,1.0,0.9681351975421828,0.008177945994850926,0.002521149296254942,49.06777210647718,0.0318648024578172
11.24,1.0,0.9682171051122264,0.008202880686504615,0.0024374886416796636,49.064748154104514,0.03178289488777364
11.25,1.0,0.9682992577091122,0.008226980291611527,0.0023540583741400306,49.06171773745019,0.03170074229088782
11.26,1.0,0.9683816469935064,0.008250247129817544,0.0022708747582469084,49.05868218199089,0.03161835300649363
11.27,1.0,0.9684642646501137,0.008272683682934474,0.0021879537956055995,49.05564279621297,0.031535735349886296
11.28,1.0,0.9685471023892859,0.008294292592312503,0.002105311224555833,49.0526008715355,0.031452897610714126
11.290000000000001,1.0,0.968630151948604,0.008315076656210165,0.00202296251997219,49.049557682237925,0.03136984805139598
11.3,1.0,0.9687134050944329,0.008335038827162357,0.0019409228933740185,49.04651448541717,0.03128659490556707
11.31,1.0,0.9687968536234525,0.008354182209349543,0.001859207292551802,49.04347252089528,0.03120314637654753
11.32,1.0,0.9688804893641585,0.008372510055963274,0.0017778304020103597,49.04043301120713,0.031119510635841507
11.33,1.0,0.9689643041783409,0.008390025766576237,0.0016968066427180694,49.03739716151767,0.031035695821659104
11.34,1.0,0.9690482899625334,0.008406732884509818,0.0016161501724422556,49.03436615959639,0.03095171003746655
11.35,1.0,0.9691324386494377,0.008422635094205108,0.0015358748859216986,49.03134117577431,0.030867561350562345
11.36,1.0,0.9692167422093209,0.008437736218595735,0.0014559944150719895,49.02832336290303,0.03078325779067914
11.370000000000001,1.0,0.9693011926513878,0.008452040216482727,0.001376522129330831,49.02531385632661,0.03069880734861219
11.38,1.0,0.969385782025125,0.008465551179912965,0.001297471136117586,49.02231377386366,0.030614217974874958
11.39,1.0,0.9694705024216216,0.008478273331562246,0.0012188542810125486,49.01932421576045,0.030529497578378417
11.4,1.0,0.96955534597486,0.00849021102212023,0.0011406841485716397,49.01634626470618,0.03044465402513996
11.41,1.0,0.9696403048629845,0.008501368727683546,0.0010629730625665251,49.01338098579005,0.03035969513701553
11.42,1.0,0.9697253713095408,0.008511751047151404,0.0009857330867001168,49.01042942650462,0.03027462869045916
11.43,1.0,0.9698105375846915,0.008521362699628374,0.0009089760252335755,49.00749261673935,0.03018946241530851
11.44,1.0,0.9698957960064044,0.00853020852183351,0.0008327134235896833,49.004571568770864,0.03010420399359559
11.450000000000001,1.0,0.9699811389416158,0.008538293465515547,0.0007569565691716651,49.00166727727373,0.03001886105838425
11.46,1.0,0.9700665588073668,0.008545622594876337,0.0006817164921035035,48.99878071932251,0.029933441192633192
11.47,1.0,0.9701520480719155,0.008552201084001749,0.0006070039660498605,48.99591285440085,0.029847951928084537
11.48,1.0,0.9702375992558224,0.008558034214300788,0.00053282950902316,48.993064624408476,0.029762400744177575
11.49,1.0,0.9703232049330105,0.008563127371952858,0.00045920338445098075,48.99023695369326,0.029676795066989503
11.5,1.0,0.9704088577317996,0.008567486045365703,0.0003861356020061252,48.98743074905888,0.029591142268200366
11.51,1.0,0.9704945503359161,0.008571115822641756,0.0003136359186604959,48.984646899793944,0.02950544966408386
11.52,1.0,0.970580275485477,0.008574022389054988,0.00024171383969037675,48.98188627769564,0.029419724514523016
11.53,1.0,0.9706660259779477,0.008576211524537915,0.00017037861989420587,48.9791497371137,0.02933397402205229
11.540000000000001,1.0,0.9707517946690774,0.008577689101180768,9.963926451344141e-05,48.97643811496425,0.02924820533092265
11.55,1.0,0.9708375744738064,0.00857846108073995,2.9504530603456925e-05,48.97375223078766,0.029162425526193636
11.56,1.0,0.9709233583671505,0.008578533512160222,-4.0017071814091864e-05,48.97109288678413,0.02907664163284951
11.57,1.0,0.9710091393850608,0.008577912529108427,-0.00010891727861128464,48.968460867847334,0.028990860614939162
11.58,1.0,0.9710949106288429,0.00857660434561694,-0.00017718843663658225,48.96585690505933,0.0289050893711571
11.59,1.0,0.9711806652639365,0.00857461525094109,-0.00024482293450993895,48.963281732292884,0.028819334736063462
11.6,1.0,0.9712663965136634,0.008571951612916951,-0.00031181268570809996,48.96073613775821,0.02873360348633658
11.61,1.0,0.9713520976654527,0.008568619879871198,-0.00037815039322696255,48.9582208379435,0.02864790233454728
11.620000000000001,1.0,0.9714377620716047,0.008564626572744314,-0.00044382900166892945,48.95573653205056,0.028562237928395295
11.63,1.0,0.9715233831500046,0.008559978282678859,-0.000508841693182292,48.953283902315945,0.028476616849995362
11.64,1.0,0.9716089543848124,0.008554681668648235,-0.0005731818858963994,48.950863614083396,0.02839104561518757
11.65,1.0,0.9716944693271286,0.008548743455101222,-0.0006368432323819728,48.94847631587329,0.02830553067287145
11.66,1.0,0.9717799215956364,0.008542170429621817,-0.0006998196180646504,48.94612263945645,0.02822007840436358
11.67,1.0,0.9718653048772218,0.008534969440605044,-0.0007621051596549672,48.943803199925846,0.02813469512277822
11.68,1.0,0.9719506129275687,0.008527147394948474,-0.0008236942034857941,48.941518595777275,0.02804938707243132
11.69,1.0,0.9720358395717328,0.008518711255760328,-0.0008845813238811595,48.93926940898654,0.027964160428267215
11.700000000000001,1.0,0.9721209787046913,0.00850966804008402,-0.0009447613213995665,48.937056205098806,0.027879021295308726
11.71,1.0,0.9722060242918704,0.008500024816640153,-0.0010042292211519044,48.93487953331034,0.02779397570812958
11.72,1.0,0.9722909703696511,0.008489788703585445,-0.0010629802710744646,48.932739926554376,0.027709029630348936
11.73,1.0,0.9723758110458512,0.008478966866288908,-0.001121009940109613,48.93063790159604,0.027624188954148754
11.74,1.0,0.9724605405001865,0.008467566515126238,-0.0011783139163732564,48.92857395912831,0.027539459499813512
11.75,1.0,0.9725451529847088,0.008455594903292533,-0.0012348881053910205,48.92654858386096,0.027454847015291217
11.76,1.0,0.9726296428242232,0.008443059324632672,-0.0012907286281754944,48.92456224462524,0.02737035717577685
11.77,1.0,0.9727140044166837,0.008429967111490902,-0.0013458318194527008,48.922615394463456,0.027285995583316347
11.78,1.0,0.9727982322335663,0.008416325632578204,-0.0014001942255870987,48.920708470748515,0.027201767766433682
11.790000000000001,1.0,0.9728823208202225,0.008402142290860422,-0.0014538126028223446,48.91884189527191,0.027117679179777476
11.8,1.0,0.9729662647962101,0.00838742452146395,-0.0015066839152093974,48.91701607436276,0.027033735203789933
11.81,1.0,0.9730500588556046,0.008372179789602157,-0.0015588053327399577,48.91523139898634,0.026949941144395417
11.82,1.0,0.9731336977672893,0.008356415588520506,-0.0016101742292683457,48.91348824486366,0.026866302232710693
11.83,1.0,0.9732171763752246,0.008340139437462436,-0.0016607881805152452,48.91178697258283,0.026782823624775354
11.84,1.0,0.9733004895986981,0.008323358879655216,-0.0017106449620984132,48.910127927707826,0.026699510401301918
11.85,1.0,0.9733836324325534,0.008306081480315456,-0.0017597425474214462,48.9085114409013,0.026616367567446564
11.86,1.0,0.9734665999474003,0.008288314824675808,-0.001808079105602417,48.90693782804356,0.026533400052599743
11.870000000000001,1.0,0.9735493872898041,0.008270066516032317,-0.0018556529994413263,48.90540739034769,0.026450612710195887
11.88,1.0,0.9736319896824569,0.008251344173812104,-0.0019024627832698988,48.90392041448646,0.0263680103175431
11.89,1.0,0.9737144024243283,0.00823215543166257,-0.0019485072008539855,48.90247717271414,0.026285597575671726
11.9,1.0,0.9737966208907983,0.008212507935561534,-0.0019937851833003967,48.90107792298795,0.026203379109201674
11.91,1.0,0.9738786405337704,0.008192409341948365,-0.0020382958467929707,48.89972290910664,0.02612135946622962
11.92,1.0,0.9739604568817668,0.008171867315877676,-0.002082038490594442,48.89841236082278,0.0260395431182332
11.93,1.0,0.9740420655400047,0.008150889529192998,-0.0021250125946966295,48.89714649399022,0.02595793445999528
11.94,1.0,0.9741234621904555,0.008129483658724016,-0.0021672178178310745,48.89592551067587,0.025876537809544464
11.950000000000001,1.0,0.9742046425918848,0.008107657384503614,-0.00220865399509409,48.89474959931001,0.025795357408115227
11.96,1.0,0.9742856025798752,0.008085418388008692,-0.0022493211358399923,48.89361893481019,0.025714397420124824
11.97,1.0,0.9743663380668317,0.008062774350422033,-0.002289219421384765,48.89253367872421,0.025633661933168295
11.98,1.0,0.9744468450419702,0.008039732950917124,-0.0023283492028861926,48.89149397935575,0.02555315495802979
11.99,1.0,0.9745271195712879,0.008016301864964158,-0.002366710998978928,48.89049997191471,0.025472880428712097
12.0,1.0,0.9746071577975185,0.007992488762659697,-0.0024043054936810967,48.8895517786408,0.025392842202481503
12.01,1.0,0.9746869559400685,0.007968301307077208,-0.002441133533904901,48.88864950896679,0.02531304405993151
12.02,1.0,0.9747665102949394,0.00794374715264255,-0.0024771961274353094,48.88779325963557,0.025233489705060563
12.030000000000001,1.0,0.9748458172346328,0.007918833943529564,-0.0025124944405271353,48.886983114855404,0.025154182765367183
12.040000000000001,1.0,0.9749248732080396,0.00789356931207975,-0.002547029795696568,48.88621914643631,0.025075126791960445
12.05,1.0,0.9750036747403129,0.007867960877244005,-0.0025808036693251222,48.885501413945335,0.02499632525968709
12.06,1.0,0.9750822184327269,0.007842016243048268,-0.00261381768949064,48.884829964839696,0.02491778156727309
12.07,1.0,0.9751605009625192,0.007815742997080865,-0.0026460736336251663,48.884204834617485,0.02483949903748084
12.08,1.0,0.9752385190827187,0.007789148709003219,-0.00267757342623248,48.88362604696285,0.024761480917281253
12.09,1.0,0.9753162696219588,0.007762240929083469,-0.0027083191365324492,48.88309361389887,0.02468373037804117
12.1,1.0,0.9753937494842758,0.007735027186753448,-0.0027383129762715403,48.88260753592431,0.024606250515724182
12.11,1.0,0.9754709556488932,0.007707514989187718,-0.0027675572973149885,48.882167802172546,0.02452904435110681
12.120000000000001,1.0,0.9755478851699914,0.00767971181990655,-0.002796054589348078,48.88177439056009,0.024452114830008642
12.13,1.0,0.9756245351764644,0.007651625137401888,-0.0028238074776508644,48.88142726792823,0.024375464823535586
12.14,1.0,0.9757009028716624,0.007623262373785564,-0.0028508187206936807,48.88112639020303,0.024299097128337555
12.15,1.0,0.9757769855331208,0.007594630933461529,-0.0028770912078708325,48.88087170254203,0.024223014466879245
12.16,1.0,0.9758527805122762,0.007565738191820715,-0.002902627957213569,48.88066313948349,0.024147219487723803
12.17,1.0,0.9759282852341699,0.007536591493958715,-0.002927432113009511,48.880500625105476,0.024071714765830143
12.18,1.0,0.9760034971971379,0.0075071981534173314,-0.002951506943578833,48.88038407316988,0.02399650280286214
12.19,1.0,0.976078413972489,0.007477565450948215,-0.002974855838893857,48.88031338728247,0.023921586027511044
12.200000000000001,1.0,0.9761530332041709,0.00744770063330037,-0.002997482308379417,48.88028846103562,0.023846966795829094
12.21,1.0,0.9762273526084234,0.0074176109120296435,-0.003019389978474883,48.88030917817517,0.023772647391576585
12.22,1.0,0.9763013699734205,0.007387303462332454,-0.0030405825904476842,48.88037541274288,0.02369863002657946
12.23,1.0,0.976375083158901,0.007356785421901452,-0.003061063998059277,48.880487029234196,0.02362491684109902
12.24,1.0,0.9764484900957869,0.0073260638898045025,-0.003080838165256204,48.88064388275395,0.023551509904213064
12.25,1.0,0.9765215887857923,0.007295145925386641,-0.003099909163932185,48.88084581916573,0.023478411214207684
12.26,1.0,0.9765943773010196,0.007264038547194468,-0.003118281171600881,48.88109267525061,0.02340562269898039
12.27,1.0,0.9766668537835466,0.0072327487319237375,-0.0031359584691663055,48.881384278856885,0.023333146216453438
12.280000000000001,1.0,0.9767390164450019,0.007201283413389202,-0.0031529454386037496,48.88172044905918,0.02326098355499806
12.290000000000001,1.0,0.9768108635661317,0.007169649481517687,-0.003169246560759685,48.8821009963065,0.02318913643386833
12.3,1.0,0.9768823934963545,0.007137853781363014,-0.003184866413033913,48.882525722582486,0.02311760650364547
12.31,1.0,0.9769536046533089,0.007105903112144211,-0.0031998096672322335,48.882994421549434,0.023046395346691062
12.32,1.0,0.9770244955223885,0.0070738042263050315,-0.0032140810871345393,48.88350687872122,0.02297550447761154
12.33,1.0,0.9770950646562706,0.007041563828597879,-0.0032276855265304257,48.88406287159038,0.022904935343729393
12.34,1.0,0.9771653106744334,0.007009188575187235,-0.0032406279266638605,48.884662169814646,0.02283468932556665
12.35,1.0,0.9772352322626668,0.006976685072778681,-0.0032529133144311127,48.88530453532916,0.022764767737333158
12.36,1.0,0.9773048281725725,0.006944059877765878,-0.003264546799765482,48.885989722540366,0.02269517182742753
12.370000000000001,1.0,0.9773740972210564,0.006911319495403673,-0.003275533573727592,48.886717478450244,0.022625902778943607
12.38,1.0,0.9774430382898132,0.006878470379000267,-0.0032858789061525995,48.88748754282541,0.02255696171018684
12.39,1.0,0.9775116503248025,0.006845518929132853,-0.003295588143570755,48.88829964833969,0.022488349675197528
12.4,1.0,0.9775799323357178,0.006812471492884067,-0.003304666707017444,48.88915352072835,0.022420067664282173
12.41,1.0,0.9776478833954477,0.0067793343631002215,-0.003313120089881964,48.890048878939204,0.022352116604552275
12.42,1.0,0.9777155026395289,0.006746113777671102,-0.003320953855694471,48.89098543529055,0.02228449736047111
12.43,1.0,0.9777827892655936,0.006712815918831826,-0.0033281736361181462,48.89196289560945,0.022217210734406412
12.44,1.0,0.9778497425328091,0.006679446912484694,-0.0033347851287283212,48.892980959391856,0.022150257467190904
12.450000000000001,1.0,0.9779163617613106,0.006646012827543273,-0.003340794094914343,48.89403931995126,0.022083638238689418
12.46,1.0,0.9779826463316289,0.006612519675297437,-0.0033462063579300515,48.89513766455331,0.022017353668371098
12.47,1.0,0.9780485956841098,0.006578973408797793,-0.003351027800565418,48.89627567458884,0.021951404315890155
12.48,1.0,0.978114209318354,0.0065453799222763,-0.003355264365830303,48.897453025448485,0.021885790681645978
12.49,1.0,0.9781794867927205,0.006511745050595555,-0.003358922062098474,48.898669385955955,0.021820513207279513
12.5,1.0,0.9782444277234612,0.006478074568459005,-0.0033620069239247586,48.89992442220353,0.021755572276538793
12.51,1.0,0.978309031784266,0.006444374190229623,-0.0033645250521487135,48.90121779350991,0.02169096821573402
12.52,1.0,0.9783732987056564,0.006410649569270398,-0.003366482597234825,48.90254915402286,0.02162670129434363
12.530000000000001,1.0,0.9784372282743722,0.006376906297450911,-0.003367885757027961,48.90391815288836,0.021562771725627816
12.540000000000001,1.0,0.9785008203327541,0.006343149904676424,-0.003368740774870098,48.90532443438452,0.021499179667245905
12.55,1.0,0.9785640747781221,0.006309385858435686,-0.0033690539376724743,48.90676763806064,0.021435925221877872
12.56,1.0,0.9786269915621483,0.0062756195633680584,-0.0033688315738260883,48.90824739889321,0.021373008437851726
12.57,1.0,0.9786895706902264,0.0062418563608513875,-0.0033680800514163858,48.90976334741225,0.02131042930977356
12.58,1.0,0.9787518122208374,0.0062081015286078,-0.003366805776205674,48.91131510985169,0.021248187779162597
12.59,1.0,0.9788137162649101,0.006174360280329572,-0.003365015189745801,48.9129023082874,0.021186283735089906
12.6,1.0,0.97887528298518,0.006140637765323848,-0.0033627147675656926,48.914524560768626,0.021124717014819994
12.61,1.0,0.9789365125955425,0.006106939068175421,-0.0033599110171320347,48.91618148147269,0.021063487404457515
12.620000000000001,1.0,0.9789974053604045,0.006073269208429929,-0.003356610476165966,48.91787268082512,0.02100259463959553
12.63,1.0,0.9790579615940322,0.006039633140293819,-0.0033528197107172077,48.91959776564458,0.020942038405967756
12.64,1.0,0.9791181816598967,0.006006035752353434,-0.003348545313378484,48.92135633927466,0.020881818340103275
12.65,1.0,0.9791780659700151,0.005972481867312075,-0.0033437939013943947,48.92314800172692,0.02082193402998489
12.66,1.0,0.9792376149842916,0.005938976241745846,-0.0033385721150371085,48.92497234979816,0.020762385015708373
12.67,1.0,0.9792968292098541,0.005905523565875682,-0.0033328866156488736,48.9268289772216,0.02070317079014594
12.68,1.0,0.9793557092003897,0.00587212846335898,-0.0033267440840550034,48.928717474781934,0.020644290799610276
12.69,1.0,0.9794142555554785,0.0058387954910970145,-0.0033201512187295908,48.93063743045582,0.020585744444521548
12.700000000000001,1.0,0.9794724689199239,0.0058055291390606565,-0.003313114734095445,48.932588429539685,0.0205275310800761
12.71,1.0,0.9795303499830834,0.005772333830133093,-0.0033056413588536133,48.93457005477546,0.020469650016916585
12.72,1.0,0.9795878994781964,0.005739213919969143,-0.0032977378342876084,48.936581886479516,0.020412100521803644
12.73,1.0,0.9796451181817114,0.005706173696871567,-0.0032894109126458955,48.93862350266456,0.020354881818288595
12.74,1.0,0.9797020069126117,0.0056732173816834664,-0.0032806673553867727,48.94069447917608,0.020297993087388333
12.75,1.0,0.9797585665317401,0.005640349127698196,-0.0032715139316903553,48.94279438980288,0.020241433468259906
12.76,1.0,0.979814797941123,0.005607573020584127,-0.003261957416746988,48.94492280641066,0.020185202058876972
12.77,1.0,0.9798707020832946,0.005574893078326496,-0.0032520045903306777,48.94707929904799,0.02012929791670537
12.780000000000001,1.0,0.9799262799406179,0.005542313251183476,-0.003241662234933054,48.949263436096764,0.020073720059382127
12.790000000000001,1.0,0.979981532534609,0.005509837421660832,-0.003230937134607792,48.95147478435271,0.020018467465391043
12.8,1.0,0.9800364609252583,0.005477469404498135,-0.00321983607310323,48.9537129091775,0.019963539074741687
12.81,1.0,0.9800910662103532,0.005445212946673625,-0.0032083658325379382,48.95597737459755,0.019908933789646754
12.82,1.0,0.9801453495248006,0.005413071727422245,-0.0031965331918957086,48.95826774342157,0.01985465047519941
12.83,1.0,0.9801993120399493,0.005381049358268649,-0.0031843449255222795,48.96058357735867,0.019800687960050745
12.84,1.0,0.9802529549629129,0.005349149383075315,-0.0031718078016443204,48.96292443713498,0.01974704503708713
12.85,1.0,0.9803062795358939,0.005317375278105311,-0.0031589285810314583,48.965289882596814,0.019693720464106113
12.86,1.0,0.9803592870355078,0.005285730452098509,-0.0031457140155285983,48.967679472827456,0.019640712964492213
12.870000000000001,1.0,0.980411978772108,0.005254218246362319,-0.003132170846646818,48.97009276625883,0.01958802122789205
12.88,1.0,0.9804643560891119,0.005222841934876618,-0.00311830580423545,48.97252932077588,0.019535643910888134
12.89,1.0,0.980516420362329,0.005191604724411753,-0.003104125605179479,48.97498869381909,0.019483579637671
12.9,1.0,0.9805681729992881,0.005160509754659701,-0.003089636951895529,48.97747044250784,0.019431827000711888
12.91,1.0,0.9806196154385683,0.0051295600983801,-0.003074846531261473,48.97997412372128,0.01938038456143165
12.92,1.0,0.9806707491491301,0.005098758761557032,-0.003059761013152096,48.982499294219146,0.019329250850869895
12.93,1.0,0.9807215756296476,0.005068108683570358,-0.0030443870491712486,48.985045510743774,0.01927842437035243
12.94,1.0,0.9807720964078445,0.005037612737379733,-0.003028731271550499,48.98761233010616,0.019227903592155537
12.950000000000001,1.0,0.9808223130398301,0.005007273729719536,-0.003012800291761206,48.99019930930136,0.01917768696016986
12.96,1.0,0.9808722271094387,0.004977094401307739,-0.0029966006994093996,48.99280600559638,0.019127772890561334
12.97,1.0,0.9809218402275697,0.004947077427065704,-0.0029801390610021115,48.99543197663156,0.019078159772430325
12.98,1.0,0.9809711540315313,0.0049172254163503395,-0.002963421918772471,48.99807678051684,0.019028845968468655
12.99,1.0,0.9810201701843857,0.004887540913197915,-0.0029464557895222776,49.000739975926955,0.018979829815614302
13.0,1.0,0.9810688903742977,0.00485802639657944,-0.0029292471636268936,49.003421122181166,0.018931109625702325
13.01,1.0,0.9811173163138844,0.004828684280665991,-0.0029118025036847872,49.00611977935904,0.018882683686115564
13.02,1.0,0.9811654497395698,0.004799516915107444,-0.0028941282436733707,49.00883550836652,0.01883455026043024
13.030000000000001,1.0,0.9812132924109396,0.004770526585319646,-0.0028762307877065263,49.01156787104231,0.018786707589060425
13.040000000000001,1.0,0.9812608461101016,0.00474171551278404,-0.002858116509112072,49.01431643023307,0.01873915388989844
13.05,1.0,0.9813081126410472,0.00471308585535631,-0.002839791749335808,49.017080749886595,0.018691887358952775
13.06,1.0,0.9813550938290168,0.004684639707586146,-0.002821262816906129,49.01986039513953,0.018644906170983244
13.07,1.0,0.9814017915198684,0.0046563791010471815,-0.002802535986575806,49.0226549323882,0.018598208480131606
13.08,1.0,0.9814482075794495,0.004628306004675574,-0.002783617498187294,49.02546392938753,0.018551792420550495
13.09,1.0,0.981494343892973,0.004600422325119851,-0.002764513555917837,49.02828695531286,0.018505656107027035
13.1,1.0,0.981540202364395,0.004572729907098268,-0.0027452303271403,49.03112358086063,0.018459797635605013
13.11,1.0,0.9815857849157985,0.004545230533767535,-0.0027257739417126804,49.03397337830703,0.01841421508420149
13.120000000000001,1.0,0.9816310934867791,0.004517925927098655,-0.002706150490972453,49.03683592159664,0.018368906513220873
13.13,1.0,0.9816761300338348,0.004490817748262732,-0.002686366026869559,49.03971078641792,0.018323869966165196
13.14,1.0,0.9817208965297608,0.0044639075980254135,-0.0026664265612466732,49.042597550264645,0.0182791034702392
13.15,1.0,0.9817653949630465,0.004437197017148505,-0.002646338064806933,49.04549579252906,0.01823460503695351
13.16,1.0,0.9818096273372782,0.004410687486801964,-0.0026261064664981943,49.048405094554184,0.018190372662721832
13.17,1.0,0.9818535956705453,0.004384380428981849,-0.0026057376526549838,49.05132503971086,0.01814640432945469
13.18,1.0,0.98189730199485,0.004358277206936976,-0.0025852374661271115,49.05425521347664,0.018102698005149964
13.19,1.0,0.9819407483555234,0.004332379125604193,-0.002564611705781794,49.0571952034782,0.018059251644476637
13.200000000000001,1.0,0.9819839368106428,0.0043066874320485445,-0.0025438661254635854,49.060144599588206,0.018016063189357223
13.21,1.0,0.9820268694304568,0.0042812033159139555,-0.002523006433545987,49.06310299396394,0.017973130569543194
13.22,1.0,0.9820695482968126,0.004255927909878189,-0.0025020382920770494,49.06606998112684,0.01793045170318741
13.23,1.0,0.9821119755025889,0.00423086229011647,-0.00248096731620117,49.06904515801515,0.017888024497411115
13.24,1.0,0.9821541531511333,0.004206007476770759,-0.0024597990734570173,49.0720281240495,0.017845846848866698
13.25,1.0,0.9821960833557046,0.004181364434426104,-0.002438539083182599,49.07501848118827,0.01780391664429537
13.26,1.0,0.9822377682389192,0.004156934072592798,-0.0024171928158184925,49.078015833993746,0.017762231761080827
13.27,1.0,0.9822792099322024,0.004132717246195605,-0.002395765692358641,49.081019789684035,0.017720790067797587
13.280000000000001,1.0,0.982320410575247,0.004108714756068361,-0.002374263083916103,49.084029958174156,0.017679589424753006
13.290000000000001,1.0,0.9823613723154726,0.0040849273494529175,-0.0023526903108533432,49.08704595216094,0.017638627684527397
13.3,1.0,0.9824020973074938,0.00406135572050675,-0.0023310526425334766,49.09006738714668,0.017597902692506162
13.31,1.0,0.9824425877125916,0.004038000510813023,-0.0023093552966497424,49.09309388150526,0.01755741228740837
13.32,1.0,0.9824828456981899,0.0040148623098973735,-0.0022876034387251097,49.096125056531854,0.01751715430181011
13.33,1.0,0.982522873437338,0.003991941655749598,-0.002265802181695334,49.099160536484845,0.017477126562661982
13.34,1.0,0.9825626731081977,0.003969239035349545,-0.0022439565853377983,49.10219994864358,0.01743732689180233
13.35,1.0,0.9826022468935359,0.003946754885198666,-0.002222071655935811,49.10524292334315,0.017397753106464076
13.36,1.0,0.9826415969802234,0.003924489591854877,-0.002200152345801107,49.1082890940238,0.017358403019776647
13.370000000000001,1.0,0.9826807255587366,0.003902443492472242,-0.002178203552772323,49.11133809728321,0.017319274441263355
13.38,1.0,0.9827196348226677,0.0038806168753455607,-0.002156230119923404,49.11438957290832,0.017280365177332335
13.39,1.0,0.9827583269682382,0.0038590099804579033,-0.0021342368351956816,49.11744316391523,0.01724167303176183
13.4,1.0,0.9827968041938187,0.0038376230000317767,-0.002112228430900171,49.1204985166025,0.01720319580618135
13.41,1.0,0.9828350686994543,0.0038164560790852407,-0.0020902095835251084,49.123555280574465,0.01716493130054575
13.42,1.0,0.9828731226863954,0.0037955093159899415,-0.0020681849133146577,49.1266131087878,0.017126877313604627
13.43,1.0,0.9829109683566343,0.0037747827630333487,-0.002046158983994526,49.12967165758393,0.017089031643365726
13.44,1.0,0.9829486079124466,0.0037542764269836502,-0.0020241363024102337,49.13273058673049,0.017051392087553352
13.450000000000001,1.0,0.9829860435559399,0.003733990269658296,-0.0020021213183455534,49.13578955944536,0.01701395644406012
13.46,1.0,0.983023277488606,0.003713924208494366,-0.001980118424157121,49.1388482424393,0.016976722511394038
13.47,1.0,0.9830603119108815,0.003694078117122429,-0.0019581319546603374,49.141906305934164,0.0169396880891185
13.48,1.0,0.9830971490217115,0.0036744518259417135,-0.0019361661867020729,49.144963423712454,0.016902850978288475
13.49,1.0,0.9831337910181208,0.0036550451226993897,-0.0019142253391216135,49.148019273128845,0.016866208981879183
13.5,1.0,0.9831702400947904,0.0036358577530702565,-0.0018923135724810232,49.15107353514493,0.01682975990520963
13.51,1.0,0.9832064984436397,0.003616889421239159,-0.0018704349888866117,49.15412589435528,0.01679350155636028
13.52,1.0,0.9832425682534145,0.0035981397904850496,-0.0018485936317561597,49.15717603901936,0.016757431746585505
13.530000000000001,1.0,0.9832784517092811,0.0035796084837675045,-0.0018267934857902279,49.16022366107341,0.016721548290718924
13.540000000000001,1.0,0.9833141509924261,0.0035612950843133995,-0.001805038476736854,49.163268456163294,0.01668584900757386
13.55,1.0,0.9833496682796622,0.0035431991362059544,-0.0017833324712705468,49.16631012366635,0.016650331720337808
13.56,1.0,0.9833850057430691,0.003525320144990945,-0.0017616792799795404,49.169348366405046,0.016614994256930915
13.57,1.0,0.9834201655495605,0.003507657578210262,-0.0017400826490142577,49.17238289148711,0.016579834450439535
13.58,1.0,0.9834551498605191,0.0034902108660513492,-0.0017185462663566434,49.17541340969286,0.016544850139480927
13.59,1.0,0.9834899608314351,0.003472979401933563,-0.0016970737614909795,49.17843963551934,0.01651003916856486
13.6,1.0,0.9835246006115429,0.003455962543092535,-0.001675668704566801,49.18146128727509,0.0164753993884571
13.61,1.0,0.9835590713434607,0.0034391596111729714,-0.0016543346061185476,49.18447808711983,0.016440928656539344
13.620000000000001,1.0,0.9835933751628382,0.0034225698928242103,-0.0016330749171781758,49.1874897610653,0.01640662483716182
13.63,1.0,0.9836275141980105,0.0034061926402945623,-0.0016118930293180253,49.190496038983454,0.016372485801989467
13.64,1.0,0.9836614905696565,0.0033900270720253274,-0.001590792274503738,49.19349665463371,0.01633850943034354
13.65,1.0,0.9836953063904635,0.0033740723732461914,-0.001569775925199685,49.19649134566552,0.016304693609536458
13.66,1.0,0.9837289637647991,0.0033583276965695606,-0.001548847194374382,49.199479853631,0.016271036235200875
13.67,1.0,0.9837624647883877,0.0033427921625848347,-0.0015280092355937742,49.20246192398925,0.01623753521161231
13.68,1.0,0.9837958115479929,0.0033274648604517524,-0.0015072651429436648,49.20543730612786,0.016204188452007107
13.69,1.0,0.9838290061211076,0.003312344848494437,-0.001486617951305208,49.20840575334958,0.016170993878892426
13.700000000000001,1.0,0.983862050575647,0.0032974311547927663,-0.0014660706361568385,49.2113670229063,0.016137949424352982
13.71,1.0,0.9838949469696505,0.003282722777775628,-0.001445626113911613,49.21432087598014,0.01610505303034948
